Rank,Player,Movement,Nation,DOB,Event,Points,Player ID,Last Name,First Name
2161,"DE LA BASSETIERE, Arthus",-19,FRA,30 Apr 2003,6,4.00,100295605,DE LA BASSETIERE, Arthus
2161,"DEMUTH, Lucas",-19,ARG,05 Apr 2000,10,4.00,100329359,DEMUTH, Lucas
2161,"DIAZ, Rodrigo",+224,HON,26 Jun 2002,4,4.00,100390307,DIAZ, Rodrigo
2161,"DU, Malanqi",-19,CHN,08 Aug 2002,16,4.00,100332692,DU, Malanqi
2161,"DUBOULAY, Zachary",-19,LCA,31 Aug 2000,11,4.00,100314547,DUBOULAY, Zachary
2161,"ERNAELSTEEN, Victor",-19,BEL,22 Mar 2000,8,4.00,100210073,ERNAELSTEEN, Victor
2161,"FOUZAS , Charalampos",-19,GRE,17 Jan 2002,11,4.00,100254686,FOUZAS , Charalampos
2161,"LAREZ, Gabriel",-19,VEN,13 Dec 2000,4,4.00,100335614,LAREZ, Gabriel
2161,"LIMACHER, David",+224,SUI,10 Dec 2001,6,4.00,100276944,LIMACHER, David
2161,"MENON, Hayden Khoo",+224,MAS,04 Mar 2005,3,4.00,100357081,MENON, Hayden Khoo
2161,"MOUNIR, Ali",-19,EGY,22 Feb 2003,10,4.00,100301700,MOUNIR, Ali
2161,"PARK, Yong Joon",+224,KOR,25 Feb 2002,9,4.00,100316069,PARK, Yong Joon
2161,"RADEV, Mario",-19,BUL,08 Jan 2002,3,4.00,100262605,RADEV, Mario
2161,"RADOVIC, Sava",-19,SRB,16 Jun 2002,11,4.00,100298036,RADOVIC, Sava
2161,"RETALLICK, Liu Hui",-19,GBR,04 Apr 2001,10,4.00,100277168,RETALLICK, Liu Hui
2161,"WIBMER, William",-19,URU,21 Jul 2000,11,4.00,100338124,WIBMER, William
2161,"WILLIAM, Maxx",-19,LCA,21 Sep 2003,11,4.00,100377744,WILLIAM, Maxx
2161,"ZUFAROV, Firdavs",-19,UZB,10 Jan 2003,12,4.00,100288207,ZUFAROV, Firdavs
2180,"DARVISH NOURI, Mohammad Erfan",-21,IRI,08 Sep 2002,4,4.00,100279674,DARVISH NOURI, Mohammad Erfan
2181,"BRAR, Teg Karan",-21,CAN,26 Feb 2000,3,3.75,100343264,BRAR, Teg Karan
2181,"COUPU MOISON, Matheo",-21,FRA,09 Oct 2002,13,3.75,100244671,COUPU MOISON, Matheo
2181,"GAEDECHENS, Matias",+204,CHI,16 Sep 2002,11,3.75,100359954,GAEDECHENS, Matias
2181,"GUSIC, Fabian",-21,GER,09 Aug 2002,7,3.75,100292796,GUSIC, Fabian
2181,"KITA, Shoma",-21,JPN,08 Feb 2003,13,3.75,100366685,KITA, Shoma
2181,"LUCAS, Emmanuel",-21,FRA,06 Dec 2002,11,3.75,100312439,LUCAS, Emmanuel
2181,"LUKMAN, Maks",+390,SLO,05 Nov 2001,13,3.75,100234945,LUKMAN, Maks
2181,"STOJANOVIC, Luka",-21,SRB,26 Sep 2000,10,3.75,100204783,STOJANOVIC, Luka
2181,"TAVILLA, Riccardo",-21,ITA,11 Jan 2000,7,3.75,100282448,TAVILLA, Riccardo
2181,"THURSFIELD, Harry",-21,GBR,30 Dec 2000,6,3.75,100289674,THURSFIELD, Harry
2181,"TODOROVIC, Luka",+390,SRB,07 Jul 2002,13,3.75,100250371,TODOROVIC, Luka
2192,"ABADI, Sofian Mohamed A.",-23,LBA,20 Jan 2002,2,3.75,100317797,ABADI, Sofian Mohamed A.
2192,"KUNAKA, Andrew",-23,ZIM,03 Mar 2000,8,3.75,100291590,KUNAKA, Andrew
2192,"TSIKOV, Aleksandros",-23,UKR,27 Jul 2000,16,3.75,100255056,TSIKOV, Aleksandros
2195,"ABU HASSOUN, AOUS",+557,SYR,20 Jan 2003,4,3.50,100327197,ABU HASSOUN, AOUS
2195,"ANN, Suk",-22,KOR,28 Jun 2002,13,3.50,100279141,ANN, Suk
2195,"ASENOV, Alexander",-22,CAN,10 Jan 2002,6,3.50,100311361,ASENOV, Alexander
2195,"ASOKWA, Micheal",-22,GHA,16 Apr 2000,2,3.50,100317819,ASOKWA, Micheal
2195,"BAILLY, Pierre Yves",New,BEL,15 Oct 2003,18,3.50,100285130,BAILLY, Pierre Yves
2195,"BARTHEZ, Malo",-22,FRA,07 Mar 2003,6,3.50,100383167,BARTHEZ, Malo
2195,"BAVISHI, Parshwa",+72,IND,09 Dec 2001,24,3.50,100283203,BAVISHI, Parshwa
2195,"BINICI, Yigit Cengiz",-22,TUR,17 Feb 2003,24,3.50,100297493,BINICI, Yigit Cengiz
2195,"BIRRELL, Cade",-22,AUS,02 Jun 2000,2,3.50,100281982,BIRRELL, Cade
2195,"BLAYDES, Billy",-22,GBR,09 Dec 2003,4,3.50,100304545,BLAYDES, Billy
2195,"CHELIDZE, David",-22,GEO,27 Jan 2000,8,3.50,100233521,CHELIDZE, David
2195,"CHENG, Zm Robin",-22,SGP,17 Mar 2001,7,3.50,100290533,CHENG, Zm Robin
2195,"CHOE, Ha-neul",-22,KOR,19 Apr 2001,7,3.50,100286938,CHOE, Ha-neul
2195,"COEURDEROY, Paulien",-22,BEL,16 Mar 2001,9,3.50,100248414,COEURDEROY, Paulien
2195,"DE VILLEPIN, Alexandre",-22,FRA,14 Jan 2003,8,3.50,100296230,DE VILLEPIN, Alexandre
2195,"DEE, Sebastian",-22,CAN,08 Nov 2000,5,3.50,100296063,DEE, Sebastian
2195,"ELDENE, Omar",-22,EGY,20 Apr 2002,5,3.50,100328141,ELDENE, Omar
2195,"FILICHEV, Ilya",-22,RUS,18 Jun 2000,2,3.50,100203313,FILICHEV, Ilya
2195,"GADILHE, Thibaut",-22,FRA,20 Feb 2002,13,3.50,100312276,GADILHE, Thibaut
2195,"GENTILE, Agustin Sixto",-22,ARG,10 Jan 2002,2,3.50,100364167,GENTILE, Agustin Sixto
2195,"HATEM ARIAS, Diego Javier",-22,MEX,06 Jul 2001,15,3.50,100337276,HATEM ARIAS, Diego Javier
2195,"HOLMES, Thato",-22,BOT,07 Nov 2001,4,3.50,100300989,HOLMES, Thato
2195,"IORIO, Andres Isaac",-22,VEN,26 Sep 2000,4,3.50,100292961,IORIO, Andres Isaac
2195,"KATTICAREN, Aditya",-22,IND,26 Dec 2001,28,3.50,100278658,KATTICAREN, Aditya
2195,"KHAMIS, Ahmed",-22,EGY,04 Mar 2002,4,3.50,100312591,KHAMIS, Ahmed
2195,"LIEBENBERG, Justin",-22,RSA,19 Jun 2000,2,3.50,100247680,LIEBENBERG, Justin
2195,"LOUTFY, Omar",+557,EGY,29 Jul 2001,13,3.50,100316223,LOUTFY, Omar
2195,"MAGGA, Niila Tapio",-22,FIN,22 Nov 2001,12,3.50,100255303,MAGGA, Niila Tapio
2195,"MORSY, Omar",+72,EGY,10 Dec 2001,12,3.50,100300164,MORSY, Omar
2195,"NAYLOR, Jake",-22,NZL,19 Oct 2002,10,3.50,100346613,NAYLOR, Jake
2195,"NICOL, Ben",-22,GBR,14 Sep 2001,3,3.50,100272444,NICOL, Ben
2195,"NOROOZIAN, Aram",-22,CAN,23 Aug 2003,10,3.50,100341327,NOROOZIAN, Aram
2195,"PASCAUD, Vincent",-22,FRA,13 Nov 2000,10,3.50,100287366,PASCAUD, Vincent
2195,"PLASESKI, Hristo",-22,MKD,19 Sep 2000,14,3.50,100206601,PLASESKI, Hristo
2195,"RASENDRA ANDRIANANTENAINA, Fenosoa",-22,MAD,01 Feb 2003,6,3.50,100373534,RASENDRA ANDRIANANTENAINA, Fenosoa
2195,"SAVIO, Matteo",-22,AUS,21 Jan 2000,4,3.50,100275293,SAVIO, Matteo
2195,"SERRAF, Reda",-22,MAR,04 Feb 2002,11,3.50,100305387,SERRAF, Reda
2195,"SHARMA, Aman",-22,USA,15 Oct 2003,6,3.50,100299059,SHARMA, Aman
2195,"TAMAS, Antoniu Aurel",-22,ROU,02 Jan 2001,16,3.50,100274519,TAMAS, Antoniu Aurel
2195,"THALHEIMER, Calvin",-22,CAN,02 Jan 2001,12,3.50,100286498,THALHEIMER, Calvin
2195,"TURINO, Osviel",-22,CUB,25 Sep 2001,2,3.50,100358232,TURINO, Osviel
2195,"VOSHCHENKOV, Dmitry",-22,RUS,15 Apr 2001,10,3.50,100228956,VOSHCHENKOV, Dmitry
2195,"YOSHIDA, Zen",-22,JPN,14 Mar 2000,3,3.50,100327069,YOSHIDA, Zen
2195,"ZHANG, wesley",-22,USA,01 Jul 2003,4,3.50,100367699,ZHANG, wesley
2239,"CHAN, Man San",-23,HKG,05 Feb 2002,14,3.50,100289702,CHAN, Man San
2239,"DEO, Vikas",-23,USA,07 Sep 2002,4,3.50,100318607,DEO, Vikas
2239,"DIAZ RIVERA, HECTOR ANTOINE",-23,PUR,19 Feb 2003,2,3.50,100326256,DIAZ RIVERA, HECTOR ANTOINE
2239,"FEIJAO NOGUEIRA, Vinicius",-23,BRA,14 Jan 2000,8,3.50,100182469,FEIJAO NOGUEIRA, Vinicius
2239,"GEORGE, Benjamin Thomas",-23,CAN,20 Dec 2002,3,3.50,100332767,GEORGE, Benjamin Thomas
2239,"HOXHIQ, Nermin",-23,ALB,26 Mar 2000,16,3.50,100212135,HOXHIQ, Nermin
2239,"KARMA, Kristopher",-23,EST,24 Nov 2000,4,3.50,100207144,KARMA, Kristopher
2239,"KLAASSEN, Stian",-23,NED,19 Apr 2003,6,3.50,100310145,KLAASSEN, Stian
2239,"MARRERO, Jean Luis",-23,PUR,24 Apr 2002,2,3.50,100354679,MARRERO, Jean Luis
2239,"MAVRODIEV, Georgi",-23,USA,08 Jun 2001,4,3.50,100317542,MAVRODIEV, Georgi
2239,"MCKENNA-MORGAN, Herbie",-23,GBR,12 Jan 2000,11,3.50,100248022,MCKENNA-MORGAN, Herbie
2239,"MORENO, Manuel Antonio",-23,MEX,28 Mar 2000,6,3.50,100272361,MORENO, Manuel Antonio
2239,"NAKATSUJI , Yoshinobu",-23,JPN,04 Nov 2002,7,3.50,100311613,NAKATSUJI , Yoshinobu
2239,"NOKIC, Edis",-23,SWE,06 Jan 2001,8,3.50,100248352,NOKIC, Edis
2239,"ORSO, Alberto",-23,ITA,09 Jul 2002,11,3.50,100251170,ORSO, Alberto
2239,"PARKO, Carl Bret",-23,EST,17 Oct 2000,4,3.50,100201802,PARKO, Carl Bret
2239,"PENZKOFER, Fabian",-23,GER,16 Jan 2000,2,3.50,100214138,PENZKOFER, Fabian
2239,"SATO, Chikaya",-23,JPN,21 Jul 2000,3,3.50,100314544,SATO, Chikaya
2239,"SCHMITZ FREDERICO, Leonardo",-23,BRA,13 Jan 2000,10,3.50,100329186,SCHMITZ FREDERICO, Leonardo
2239,"SORENSEN, Markus",-23,NOR,12 Aug 2000,19,3.50,100246450,SORENSEN, Markus
2239,"VARADI, Szabolcs",-23,HUN,26 Oct 2000,6,3.50,100207012,VARADI, Szabolcs
2239,"WILSON, Josh",-23,GBR,08 Jul 2000,4,3.50,100248351,WILSON, Josh
2261,"ABDUL SALAM, Rafael",New,VEN,11 Apr 2001,2,3.25,100347143,ABDUL SALAM, Rafael
2261,"BARNETT, Frank",-22,USA,11 Feb 2001,4,3.25,100305745,BARNETT, Frank
2261,"BOROVYKH, Danila",-22,RUS,07 Jul 2000,12,3.25,100240699,BOROVYKH, Danila
2261,"CHEN, Jingyuan",-22,CHN,22 Jan 2001,12,3.25,100346663,CHEN, Jingyuan
2261,"HATAMLEH, Karam",-22,JOR,02 Mar 2001,4,3.25,100279086,HATAMLEH, Karam
2261,"KIM, Ki Bum",-22,KOR,23 May 2000,9,3.25,100285852,KIM, Ki Bum
2261,"KOLESNIKOV, Nikita",-22,GBR,16 Jun 2001,8,3.25,100304873,KOLESNIKOV, Nikita
2261,"KOMADA, Masumi",+310,JPN,26 Jan 2001,7,3.25,100287511,KOMADA, Masumi
2261,"KULAKARNI PRACHET, Aashutosh",-22,IND,14 Nov 2002,19,3.25,100289393,KULAKARNI PRACHET, Aashutosh
2261,"KWAG, Homin",-22,KOR,10 Feb 2001,8,3.25,100291494,KWAG, Homin
2261,"OLECH, Filip",-22,POL,12 Feb 2001,22,3.25,100240479,OLECH, Filip
2261,"PENMAN, Charlie",-22,GBR,07 May 2002,25,3.25,100257558,PENMAN, Charlie
2261,"PENUELA, Juan",-22,COL,24 Sep 2000,14,3.25,100333428,PENUELA, Juan
2261,"RSOVAC, Dusan",-22,AUS,01 Feb 2003,17,3.25,100299994,RSOVAC, Dusan
2261,"SCHNEIDEMAN, William",-22,NZL,18 Sep 2001,12,3.25,100333147,SCHNEIDEMAN, William
2261,"SICCO HANNA, Dante Nicolas",New,ECU,01 Jan 2001,4,3.25,100346747,SICCO HANNA, Dante Nicolas
2261,"SONTON , Haru",-22,AUS,02 Jul 2003,10,3.25,100330707,SONTON , Haru
2261,"TIPPABHATLA, Adarsh Naga",-22,IND,22 Jan 2002,3,3.25,100278816,TIPPABHATLA, Adarsh Naga
2261,"TOTIMEH, Ronald",-22,GHA,03 Jun 2000,4,3.25,100319153,TOTIMEH, Ronald
2261,"TRAN, Tienthinh",-22,VIE,24 Jul 2002,9,3.25,100328746,TRAN, Tienthinh
2281,"KATIBEH, Mohammad",-24,IRI,11 Mar 2002,6,3.00,100288470,KATIBEH, Mohammad
2281,"PARRA, Simon",-24,CHI,17 Feb 2000,2,3.00,100297322,PARRA, Simon
2281,"PERICA, Tomi",-24,AUS,27 Jul 2000,11,3.00,100330652,PERICA, Tomi
2281,"PRIHODA, Jan",-24,CZE,13 May 2002,2,3.00,100255409,PRIHODA, Jan
2281,"PUCALKA, Jan",-24,CZE,18 Mar 2002,2,3.00,100280577,PUCALKA, Jan
2281,"RAMSAY, Dylan",-24,ARG,27 Jun 2000,17,3.00,100352415,RAMSAY, Dylan
2281,"TANAKA, Eita",-24,JPN,18 May 2001,4,3.00,100286967,TANAKA, Eita
2281,"VANWOLLEGHEM, Raynaud",-24,BEL,27 Oct 2000,13,3.00,100346660,VANWOLLEGHEM, Raynaud
2281,"VITCOV, Alexandr",-24,MDA,01 Mar 2000,7,3.00,100184204,VITCOV, Alexandr
2290,"ABBOUD, Sebastian",-23,SWE,18 Mar 2002,8,2.75,100272336,ABBOUD, Sebastian
2290,"AMORIM DE LIMA, Lucas",-23,BRA,03 Jul 2000,5,2.75,100336210,AMORIM DE LIMA, Lucas
2290,"ANDERSSON, Nils",-23,SWE,21 Apr 2002,8,2.75,100310886,ANDERSSON, Nils
2290,"BAKLANOV, Gleb",-23,UKR,07 Sep 2001,11,2.75,100235499,BAKLANOV, Gleb
2290,"BARANEC, Dusan",-23,SVK,24 Jan 2003,3,2.75,100333360,BARANEC, Dusan
2290,"BAROUDI, Hassan",-23,SYR,10 Aug 2003,20,2.75,100297828,BAROUDI, Hassan
2290,"BERRAJAH , Youssef",-23,TUN,13 Jun 2002,13,2.75,100247250,BERRAJAH , Youssef
2290,"BINNIE, William",-23,CAN,09 Sep 2002,6,2.75,100303902,BINNIE, William
2290,"CAVERO, Rodrigo",-23,BOL,12 Dec 2000,7,2.75,100313035,CAVERO, Rodrigo
2290,"CHAMUROVSKI, Prohor",-330,MKD,04 Feb 2000,20,2.75,100189997,CHAMUROVSKI, Prohor
2290,"COOK, Ethan",-23,AUS,21 Feb 2003,2,2.75,100382266,COOK, Ethan
2290,"DANICH, Igor",-23,RUS,06 Apr 2002,4,2.75,100257090,DANICH, Igor
2290,"DE ANDRADE, Samuel",-23,AUS,05 Feb 2002,6,2.75,100311053,DE ANDRADE, Samuel
2290,"DIM, Emmanuel Chinedu",-23,NGR,25 Dec 2000,14,2.75,100339872,DIM, Emmanuel Chinedu
2290,"ERRAMUSPE, Francisco",-23,URU,12 Oct 2001,10,2.75,100343967,ERRAMUSPE, Francisco
2290,"EUNTAEK, Kim",-23,KOR,30 Nov 2000,4,2.75,100293326,EUNTAEK, Kim
2290,"FAUNDEZ, Francisco",-23,CHI,21 Dec 2001,10,2.75,100364457,FAUNDEZ, Francisco
2290,"FELDMAN, Sam",-23,USA,23 Jul 2002,3,2.75,100301263,FELDMAN, Sam
2290,"GAO, Mai",+95,CHN,23 Jan 2003,10,2.75,100326251,GAO, Mai
2290,"GOMEZ GOYETTE, Alex",-23,CAN,29 Sep 2002,16,2.75,100350444,GOMEZ GOYETTE, Alex
2290,"GONCALVES, Moises",-23,VEN,18 Mar 2000,4,2.75,100322666,GONCALVES, Moises
2290,"GUZMAN, Rodrigo",-23,MEX,09 Mar 2002,5,2.75,100349097,GUZMAN, Rodrigo
2290,"HEIDER, Timothy",-23,USA,25 Feb 2001,5,2.75,100368251,HEIDER, Timothy
2290,"HENAO MANRIQUE, Cesar Augusto",-23,COL,14 Feb 2003,23,2.75,100347713,HENAO MANRIQUE, Cesar Augusto
2290,"HERNANDEZ, Andy",-23,USA,04 Jun 2003,2,2.75,100371940,HERNANDEZ, Andy
2290,"HLABANGANE, Sibusiso",-23,RSA,22 Jan 2001,6,2.75,100275885,HLABANGANE, Sibusiso
2290,"HYUN, JiWoong",New,KOR,02 Oct 2001,13,2.75,100303548,HYUN, JiWoong
2290,"JADHAV, Gunjan",-23,IND,26 May 2000,4,2.75,100278635,JADHAV, Gunjan
2290,"JAE MIN, An",-23,KOR,14 Nov 2000,3,2.75,100293325,JAE MIN, An
2290,"JIRASOOK, Kyler",-23,USA,13 May 2001,12,2.75,100279751,JIRASOOK, Kyler
2290,"KACHABI, Amirmohamad",-23,IRI,13 Feb 2002,2,2.75,100332069,KACHABI, Amirmohamad
2290,"KALAGA, Sayouba",-23,BUR,05 Nov 2000,10,2.75,100316284,KALAGA, Sayouba
2290,"KARAKACHIAN, Gonzalo Ariel",-23,ARG,03 Dec 2000,2,2.75,100343942,KARAKACHIAN, Gonzalo Ariel
2290,"KIKVIDZE, Lasha Giorgi",-23,GEO,26 Jul 2002,6,2.75,100271259,KIKVIDZE, Lasha Giorgi
2290,"KOLIJEV, Alexandr",-23,CZE,26 Jul 2002,3,2.75,100256234,KOLIJEV, Alexandr
2290,"KOUAME, Myko Yohann Himad",-23,CIV,08 Oct 2003,10,2.75,100355396,KOUAME, Myko Yohann Himad
2290,"KWIRIRAI, Anesu",-23,ZIM,27 Apr 2002,9,2.75,100325126,KWIRIRAI, Anesu
2290,"LACIDES, Oscar",-23,GUD,24 Oct 2004,3,2.75,100368717,LACIDES, Oscar
2290,"LAFOREST, Jonathan Zachary",New,USA,27 Nov 2002,10,2.75,100336349,LAFOREST, Jonathan Zachary
2290,"LEVYATOV, Lev",-23,ISR,09 Dec 2002,9,2.75,100263214,LEVYATOV, Lev
2290,"LIAHOVICI , Gabriel Cristian",-23,ROU,27 Mar 2000,10,2.75,100208785,LIAHOVICI , Gabriel Cristian
2290,"LIANG, CHEN",-23,CHN,07 Jul 2002,4,2.75,100356070,LIANG, CHEN
2290,"LILOV, Donovan",-23,BUL,10 Aug 2001,5,2.75,100207646,LILOV, Donovan
2290,"LOWEN, Jacob",-23,USA,13 Sep 2002,3,2.75,100320845,LOWEN, Jacob
2290,"MARKOVIC, Lazar",-23,USA,16 May 2000,10,2.75,100302680,MARKOVIC, Lazar
2290,"MARTINEZ, Adrian",-23,VEN,10 Mar 2000,4,2.75,100314254,MARTINEZ, Adrian
2290,"MASARA, Hesley",-23,ZIM,04 Sep 2001,9,2.75,100326679,MASARA, Hesley
2290,"MATSIUSH, Aliaksey",-23,BLR,23 Jan 2000,15,2.75,100230891,MATSIUSH, Aliaksey
2290,"MAXTED , Lui",-23,GBR,02 Dec 2003,6,2.75,100310936,MAXTED , Lui
2290,"MENESES, Andres",-23,ECU,04 Jul 2000,6,2.75,100292616,MENESES, Andres
2290,"MULIRO, Lucien",-23,COD,09 Sep 2001,4,2.75,100368913,MULIRO, Lucien
2290,"OZKAN, Cem Sakir",-199,TUR,20 Jun 2002,9,2.75,100281601,OZKAN, Cem Sakir
2290,"PAI, Jie-Ming",-23,TPE,30 Oct 2000,6,2.75,100299867,PAI, Jie-Ming
2290,"PANTA, Gianfranco",-23,PER,18 Feb 2002,6,2.75,100347654,PANTA, Gianfranco
2290,"PAWLOWICZ, Michael",-23,CAN,30 Jun 2001,6,2.75,100305602,PAWLOWICZ, Michael
2290,"PETERSEN, Marcus Gram",-23,DEN,05 May 2001,14,2.75,100263747,PETERSEN, Marcus Gram
2290,"PEZZOLI, Giacomo",-23,ITA,09 Apr 2000,9,2.75,100283555,PEZZOLI, Giacomo
2290,"PILBART, Aron",-23,CAN,10 Jan 2004,4,2.75,100334701,PILBART, Aron
2290,"POGGI, Stefano",-23,URU,09 Nov 2001,2,2.75,100348036,POGGI, Stefano
2290,"POLO, David",-23,ITA,05 Dec 2002,8,2.75,100358336,POLO, David
2290,"PRAVEEN, Hithaesh",-23,IND,24 Feb 2002,5,2.75,100333195,PRAVEEN, Hithaesh
2290,"QURESHI, Ahmad Asjad",-23,PAK,25 Sep 2000,16,2.75,100327153,QURESHI, Ahmad Asjad
2290,"RABARIJAONA, Vahia",-23,MAD,20 Aug 2000,2,2.75,100384013,RABARIJAONA, Vahia
2290,"RATNAYAKE, Kavisha",+95,SRI,16 Feb 2002,13,2.75,100279638,RATNAYAKE, Kavisha
2290,"REN, Henry",-23,CAN,27 Jan 2004,8,2.75,100356018,REN, Henry
2290,"RUZICKA, Adam",-23,CZE,16 Mar 2000,7,2.75,100291599,RUZICKA, Adam
2290,"SADEK, Youssef",-23,EGY,03 Mar 2003,17,2.75,100300957,SADEK, Youssef
2290,"SEN, Shreejit",-23,IND,04 Feb 2003,27,2.75,100283182,SEN, Shreejit
2290,"SHARMA, Atharva",-23,IND,22 Aug 2000,7,2.75,100278776,SHARMA, Atharva
2290,"SHEPPARD, christian",-23,URU,06 Apr 2000,2,2.75,100342258,SHEPPARD, christian
2290,"SOLONENKO, Alex",-23,GBR,09 Nov 2001,4,2.75,100287690,SOLONENKO, Alex
2290,"STEVENS, Joel",-23,AUS,16 Mar 2003,4,2.75,100378447,STEVENS, Joel
2290,"SUDEN, Sarthak",-23,IND,03 Oct 2001,9,2.75,100337912,SUDEN, Sarthak
2290,"SUREEN, Aryan",-23,USA,30 Jun 2003,3,2.75,100355135,SUREEN, Aryan
2290,"TEMEL, Deniz",-23,TUR,25 Jun 2001,6,2.75,100331629,TEMEL, Deniz
2290,"TEMPLEMAN, Jayden",-23,CAN,18 Jun 2003,6,2.75,100367508,TEMPLEMAN, Jayden
2290,"TIONS , Markuss",-23,LAT,24 Jul 2002,10,2.75,100308207,TIONS , Markuss
2290,"TURABA, Illia",-23,UKR,13 Jan 2000,5,2.75,100229489,TURABA, Illia
2290,"VACA, Roberto",-23,BOL,08 Aug 2001,5,2.75,100339628,VACA, Roberto
2290,"VAN ASSENDELFT, Jip",New,NED,09 Mar 2002,12,2.75,100271775,VAN ASSENDELFT, Jip
2290,"VO, Hoang Hung",-23,VIE,14 Sep 2001,5,2.75,100283205,VO, Hoang Hung
2290,"VOGELI, Frederic",-23,SUI,15 May 2003,3,2.75,100310049,VOGELI, Frederic
2290,"YANG, Jinge",-23,CHN,30 May 2001,10,2.75,100324968,YANG, Jinge
2290,"YAP, Ashley",-23,CAN,30 Sep 2000,2,2.75,100310801,YAP, Ashley
2290,"YARMOSHUK, Kirill",-23,BLR,23 Jan 2001,3,2.75,100227058,YARMOSHUK, Kirill
2290,"YSMANALIEV, Aman",-23,KGZ,15 Jul 2000,2,2.75,100314498,YSMANALIEV, Aman
2290,"ZIOLO, John",-23,USA,18 Jun 2001,7,2.75,100343858,ZIOLO, John
2290,"ZOU, Xingyu",-23,CHN,11 Jan 2001,15,2.75,100304665,ZOU, Xingyu
2378,"ANNAYEV , Baris",-24,TUR,11 May 2002,10,2.50,100232982,ANNAYEV , Baris
2378,"BILGIN, Burak",-24,TUR,03 Feb 2000,8,2.50,100206431,BILGIN, Burak
2378,"BRANCO DIAVAN, Pedro",-24,BRA,13 Dec 2000,10,2.50,100341093,BRANCO DIAVAN, Pedro
2378,"CELIK, Teoman",-24,TUR,14 Apr 2003,11,2.50,100253051,CELIK, Teoman
2378,"FERNANDEZ, Benjamin",-24,CRC,09 Jul 2002,6,2.50,100346418,FERNANDEZ, Benjamin
2378,"HARPOOF, Joshua",-24,ISR,15 Feb 2002,8,2.50,100254789,HARPOOF, Joshua
2378,"HELLER, Martin",-24,USA,06 Jun 2001,7,2.50,100287504,HELLER, Martin
2378,"JAMES, Kobe",-24,TTO,18 Nov 2000,4,2.50,100307617,JAMES, Kobe
2378,"KUSZYNSKI, Peter",-24,CAN,04 Mar 2000,9,2.50,100306680,KUSZYNSKI, Peter
2378,"LEICHT, Marius",-24,GER,27 Apr 2002,8,2.50,100265016,LEICHT, Marius
2378,"LUCINI , Federico",-24,ITA,21 Nov 2000,9,2.50,100209100,LUCINI , Federico
2378,"MADAN, Tushar",-24,IND,06 Apr 2001,11,2.50,100309064,MADAN, Tushar
2378,"PERETS, Noam",-24,ISR,03 Jan 2001,13,2.50,100303723,PERETS, Noam
2378,"PETTERSSON, Samuel",-24,SWE,17 Jun 2000,8,2.50,100226433,PETTERSSON, Samuel
2378,"VAN NUNEN, Anton",-24,SWE,30 Sep 2001,12,2.50,100368272,VAN NUNEN, Anton
2393,"ARCON, Adrian",-24,AUS,20 Aug 2001,8,2.25,100313299,ARCON, Adrian
2393,"CHANG, Cameron Austin",-24,USA,17 Jun 2003,14,2.25,100350974,CHANG, Cameron Austin
2393,"COJOCARU, Teodor",-24,ROU,13 Jun 2001,12,2.25,100314460,COJOCARU, Teodor
2393,"DE LEON, Facundo",-24,URU,24 Apr 2002,10,2.25,100361050,DE LEON, Facundo
2393,"DE PELLEGRIN, Valentino",-24,ARG,21 Jul 2002,6,2.25,100363234,DE PELLEGRIN, Valentino
2393,"ELLESMERE, Harry",-24,IRL,24 May 2001,5,2.25,100290563,ELLESMERE, Harry
2393,"GUBAREV, Grigoriy",-24,RUS,18 Jan 2002,10,2.25,100248928,GUBAREV, Grigoriy
2393,"IDROVO ESPINOZA, Martin Alejandro",+270,ECU,26 Feb 2001,7,2.25,100348358,IDROVO ESPINOZA, Martin Alejandro
2393,"LIN, Yen-Hsun",-24,TPE,29 Mar 2002,11,2.25,100348831,LIN, Yen-Hsun
2393,"MAYORGA CRUZ, Jose",+270,ECU,29 Aug 2000,12,2.25,100292716,MAYORGA CRUZ, Jose
2393,"NAVARRETE RODRIGUEZ, Humberto Alejandro",-24,ESA,09 Dec 2000,7,2.25,100374211,NAVARRETE RODRIGUEZ, Humberto Alejandro
2393,"OMAR, Youssef",-24,EGY,31 Aug 2001,9,2.25,100315730,OMAR, Youssef
2393,"RAFI, Rasendriya",-24,INA,28 Aug 2000,6,2.25,100282917,RAFI, Rasendriya
2393,"SADHVANI, Pranav",-24,IND,28 Jun 2001,11,2.25,100340211,SADHVANI, Pranav
2393,"TAM, Daniel",-24,RSA,18 Jun 2002,16,2.25,100320080,TAM, Daniel
2393,"TEVEZ ARIAS, Daniel Emilio",-24,ESA,13 Feb 2003,6,2.25,100350911,TEVEZ ARIAS, Daniel Emilio
2393,"UMUR, Orhan Gur",-24,TUR,23 Jan 2003,22,2.25,100255234,UMUR, Orhan Gur
2393,"YEN, WEI-TING",-24,TPE,16 Dec 2001,12,2.25,100363578,YEN, WEI-TING
2393,"ZALUKAR , Marko",+270,CRO,04 Feb 2000,8,2.25,100207001,ZALUKAR , Marko
2412,"ABAMU, Matthew Miracle",New,NGR,01 May 2004,7,2.00,100340598,ABAMU, Matthew Miracle
2412,"ABDERRAHMAN, Wissam",-27,TUN,13 Oct 2003,7,2.00,100286377,ABDERRAHMAN, Wissam
2412,"ADAMOU, Vladimiros",-27,CYP,17 Sep 2002,2,2.00,100274765,ADAMOU, Vladimiros
2412,"AGARWAL, Rishab",-27,IND,16 Aug 2001,12,2.00,100278562,AGARWAL, Rishab
